timestamp,alert_type,severity,description,zone_name,object_id,duration_seconds,resolved,resolved_at
2026-01-14 13:59:32.160610,rapid_motion,high,Rapid motion detected: 99.3%,,,0.0,False,
2026-01-14 13:59:32.192058,rapid_motion,high,Rapid motion detected: 99.4%,,,0.0,False,
2026-01-14 13:59:32.221944,rapid_motion,high,Rapid motion detected: 99.2%,,,0.0,False,
2026-01-14 13:59:32.257109,rapid_motion,high,Rapid motion detected: 99.1%,,,0.0,False,
2026-01-14 13:59:32.297893,rapid_motion,high,Rapid motion detected: 98.7%,,,0.0,False,
2026-01-14 13:59:32.326572,rapid_motion,high,Rapid motion detected: 98.5%,,,0.0,False,
2026-01-14 13:59:32.352655,rapid_motion,high,Rapid motion detected: 98.0%,,,0.0,False,
2026-01-14 13:59:32.388659,rapid_motion,high,Rapid motion detected: 98.0%,,,0.0,False,
2026-01-14 13:59:32.430833,rapid_motion,high,Rapid motion detected: 97.7%,,,0.0,False,
2026-01-14 13:59:32.467118,rapid_motion,high,Rapid motion detected: 97.5%,,,0.0,False,
2026-01-14 13:59:32.501502,rapid_motion,high,Rapid motion detected: 97.3%,,,0.0,False,
2026-01-14 13:59:32.532461,rapid_motion,high,Rapid motion detected: 97.0%,,,0.0,False,
2026-01-14 13:59:32.565630,rapid_motion,high,Rapid motion detected: 96.5%,,,0.0,False,
2026-01-14 13:59:32.601713,rapid_motion,high,Rapid motion detected: 96.1%,,,0.0,False,
2026-01-14 13:59:32.656043,rapid_motion,high,Rapid motion detected: 96.2%,,,0.0,False,
2026-01-14 13:59:32.686658,rapid_motion,high,Rapid motion detected: 96.0%,,,0.0,False,
2026-01-14 13:59:32.723682,rapid_motion,high,Rapid motion detected: 95.5%,,,0.0,False,
2026-01-14 13:59:32.754245,rapid_motion,high,Rapid motion detected: 93.7%,,,0.0,False,
2026-01-14 13:59:32.793064,rapid_motion,high,Rapid motion detected: 92.2%,,,0.0,False,
2026-01-14 13:59:32.822747,rapid_motion,high,Rapid motion detected: 91.6%,,,0.0,False,
2026-01-14 13:59:32.865067,rapid_motion,high,Rapid motion detected: 90.7%,,,0.0,False,
2026-01-14 13:59:32.894249,rapid_motion,high,Rapid motion detected: 90.1%,,,0.0,False,
2026-01-14 13:59:32.930465,rapid_motion,high,Rapid motion detected: 91.5%,,,0.0,False,
2026-01-14 13:59:32.965216,rapid_motion,high,Rapid motion detected: 91.3%,,,0.0,False,
2026-01-14 13:59:32.997625,rapid_motion,high,Rapid motion detected: 92.3%,,,0.0,False,
2026-01-14 13:59:33.027973,rapid_motion,high,Rapid motion detected: 92.1%,,,0.0,False,
2026-01-14 13:59:33.064389,rapid_motion,high,Rapid motion detected: 93.0%,,,0.0,False,
2026-01-14 13:59:33.095548,rapid_motion,high,Rapid motion detected: 91.6%,,,0.0,False,
2026-01-14 13:59:33.122946,rapid_motion,high,Rapid motion detected: 91.5%,,,0.0,False,
2026-01-14 13:59:33.161067,rapid_motion,high,Rapid motion detected: 91.1%,,,0.0,False,
2026-01-14 13:59:33.202366,rapid_motion,high,Rapid motion detected: 90.2%,,,0.0,False,
2026-01-14 13:59:33.231073,rapid_motion,high,Rapid motion detected: 89.9%,,,0.0,False,
2026-01-14 13:59:33.264192,rapid_motion,high,Rapid motion detected: 87.3%,,,0.0,False,
2026-01-14 13:59:33.296810,rapid_motion,high,Rapid motion detected: 86.8%,,,0.0,False,
2026-01-14 13:59:33.333663,rapid_motion,high,Rapid motion detected: 86.1%,,,0.0,False,
2026-01-14 13:59:33.369122,rapid_motion,high,Rapid motion detected: 85.6%,,,0.0,False,
2026-01-14 13:59:33.401029,rapid_motion,high,Rapid motion detected: 83.5%,,,0.0,False,
2026-01-14 13:59:33.437969,rapid_motion,high,Rapid motion detected: 82.8%,,,0.0,False,
2026-01-14 13:59:33.469220,rapid_motion,high,Rapid motion detected: 82.3%,,,0.0,False,
2026-01-14 13:59:33.501593,rapid_motion,high,Rapid motion detected: 81.7%,,,0.0,False,
2026-01-14 13:59:33.530913,rapid_motion,high,Rapid motion detected: 80.6%,,,0.0,False,
2026-01-14 13:59:33.563350,rapid_motion,high,Rapid motion detected: 79.8%,,,0.0,False,
2026-01-14 13:59:33.594805,rapid_motion,high,Rapid motion detected: 79.1%,,,0.0,False,
2026-01-14 13:59:33.628355,rapid_motion,high,Rapid motion detected: 78.3%,,,0.0,False,
2026-01-14 13:59:33.664203,rapid_motion,high,Rapid motion detected: 77.2%,,,0.0,False,
2026-01-14 13:59:33.695473,rapid_motion,high,Rapid motion detected: 76.5%,,,0.0,False,
2026-01-14 13:59:33.730555,rapid_motion,high,Rapid motion detected: 75.6%,,,0.0,False,
2026-01-14 13:59:33.760491,rapid_motion,high,Rapid motion detected: 74.9%,,,0.0,False,
2026-01-14 13:59:33.792072,rapid_motion,high,Rapid motion detected: 75.2%,,,0.0,False,
2026-01-14 13:59:33.831730,rapid_motion,high,Rapid motion detected: 72.0%,,,0.0,False,
2026-01-14 13:59:33.864245,rapid_motion,high,Rapid motion detected: 71.6%,,,0.0,False,
2026-01-14 13:59:33.893924,rapid_motion,high,Rapid motion detected: 70.8%,,,0.0,False,
2026-01-14 13:59:33.939301,rapid_motion,high,Rapid motion detected: 70.3%,,,0.0,False,
2026-01-14 13:59:33.975178,rapid_motion,high,Rapid motion detected: 69.4%,,,0.0,False,
2026-01-14 13:59:34.013677,rapid_motion,high,Rapid motion detected: 68.3%,,,0.0,False,
2026-01-14 13:59:34.049661,rapid_motion,high,Rapid motion detected: 67.2%,,,0.0,False,
2026-01-14 13:59:34.086118,rapid_motion,high,Rapid motion detected: 64.4%,,,0.0,False,
2026-01-14 13:59:34.131386,rapid_motion,high,Rapid motion detected: 63.2%,,,0.0,False,
2026-01-14 13:59:34.162830,rapid_motion,high,Rapid motion detected: 62.1%,,,0.0,False,
2026-01-14 13:59:34.197353,rapid_motion,high,Rapid motion detected: 61.0%,,,0.0,False,
2026-01-14 13:59:34.231853,rapid_motion,high,Rapid motion detected: 53.1%,,,0.0,False,
2026-01-14 13:59:34.269053,rapid_motion,high,Rapid motion detected: 51.8%,,,0.0,False,
2026-01-14 13:59:34.312195,rapid_motion,high,Rapid motion detected: 50.8%,,,0.0,False,
2026-01-14 13:59:34.357616,rapid_motion,high,Rapid motion detected: 49.8%,,,0.0,False,
2026-01-14 13:59:34.399662,rapid_motion,high,Rapid motion detected: 49.2%,,,0.0,False,
2026-01-14 13:59:34.449143,rapid_motion,high,Rapid motion detected: 48.2%,,,0.0,False,
2026-01-14 13:59:34.484856,rapid_motion,high,Rapid motion detected: 47.2%,,,0.0,False,
2026-01-14 13:59:34.527537,rapid_motion,high,Rapid motion detected: 49.5%,,,0.0,False,
2026-01-14 13:59:34.560359,rapid_motion,high,Rapid motion detected: 49.1%,,,0.0,False,
2026-01-14 13:59:34.596343,rapid_motion,high,Rapid motion detected: 49.6%,,,0.0,False,
2026-01-14 13:59:34.635360,rapid_motion,high,Rapid motion detected: 48.7%,,,0.0,False,
2026-01-14 13:59:34.678889,rapid_motion,high,Rapid motion detected: 50.2%,,,0.0,False,
2026-01-14 13:59:34.723841,rapid_motion,high,Rapid motion detected: 49.8%,,,0.0,False,
2026-01-14 13:59:34.765063,rapid_motion,high,Rapid motion detected: 47.5%,,,0.0,False,
2026-01-14 13:59:34.801327,rapid_motion,high,Rapid motion detected: 47.1%,,,0.0,False,
2026-01-14 13:59:34.837698,rapid_motion,high,Rapid motion detected: 50.5%,,,0.0,False,
2026-01-14 13:59:34.882901,rapid_motion,high,Rapid motion detected: 49.2%,,,0.0,False,
2026-01-14 13:59:34.918038,rapid_motion,high,Rapid motion detected: 48.6%,,,0.0,False,
2026-01-14 13:59:34.955007,rapid_motion,high,Rapid motion detected: 41.5%,,,0.0,False,
2026-01-14 13:59:34.991362,rapid_motion,high,Rapid motion detected: 48.9%,,,0.0,False,
2026-01-14 13:59:35.028583,rapid_motion,high,Rapid motion detected: 48.3%,,,0.0,False,
2026-01-14 13:59:35.066985,rapid_motion,high,Rapid motion detected: 44.6%,,,0.0,False,
2026-01-14 13:59:35.126097,rapid_motion,high,Rapid motion detected: 59.6%,,,0.0,False,
2026-01-14 13:59:35.174181,rapid_motion,high,Rapid motion detected: 59.2%,,,0.0,False,
2026-01-14 13:59:35.223262,rapid_motion,high,Rapid motion detected: 61.9%,,,0.0,False,
2026-01-14 13:59:35.257248,rapid_motion,high,Rapid motion detected: 61.7%,,,0.0,False,
2026-01-14 13:59:35.294692,rapid_motion,high,Rapid motion detected: 64.1%,,,0.0,False,
2026-01-14 13:59:35.339572,rapid_motion,high,Rapid motion detected: 64.0%,,,0.0,False,
2026-01-14 13:59:35.374376,rapid_motion,high,Rapid motion detected: 53.9%,,,0.0,False,
2026-01-14 13:59:35.409999,rapid_motion,high,Rapid motion detected: 53.5%,,,0.0,False,
2026-01-14 13:59:35.461450,rapid_motion,high,Rapid motion detected: 67.0%,,,0.0,False,
2026-01-14 13:59:35.523094,rapid_motion,high,Rapid motion detected: 53.6%,,,0.0,False,
2026-01-14 13:59:35.563159,rapid_motion,high,Rapid motion detected: 50.2%,,,0.0,False,
2026-01-14 13:59:35.606245,rapid_motion,high,Rapid motion detected: 60.3%,,,0.0,False,
2026-01-14 13:59:35.644797,rapid_motion,high,Rapid motion detected: 60.0%,,,0.0,False,
2026-01-14 13:59:35.679094,rapid_motion,high,Rapid motion detected: 42.2%,,,0.0,False,
2026-01-14 13:59:35.711922,rapid_motion,high,Rapid motion detected: 41.5%,,,0.0,False,
2026-01-14 13:59:35.750199,rapid_motion,high,Rapid motion detected: 37.3%,,,0.0,False,
2026-01-14 13:59:35.799421,rapid_motion,high,Rapid motion detected: 36.8%,,,0.0,False,
2026-01-14 13:59:35.837094,rapid_motion,high,Rapid motion detected: 32.6%,,,0.0,False,
2026-01-14 13:59:35.882435,rapid_motion,high,Rapid motion detected: 32.0%,,,0.0,False,
2026-01-14 13:59:35.923098,rapid_motion,high,Rapid motion detected: 30.2%,,,0.0,False,
2026-01-14 13:59:36.003883,rapid_motion,high,Rapid motion detected: 31.7%,,,0.0,False,
2026-01-14 13:59:36.049139,rapid_motion,high,Rapid motion detected: 31.3%,,,0.0,False,
2026-01-14 13:59:36.095583,rapid_motion,high,Rapid motion detected: 31.9%,,,0.0,False,
2026-01-14 13:59:36.136255,rapid_motion,high,Rapid motion detected: 31.5%,,,0.0,False,
2026-01-14 13:59:36.180549,rapid_motion,high,Rapid motion detected: 30.6%,,,0.0,False,
2026-01-14 13:59:36.215855,rapid_motion,high,Rapid motion detected: 28.7%,,,0.0,False,
2026-01-14 13:59:36.260413,rapid_motion,high,Rapid motion detected: 27.8%,,,0.0,False,
2026-01-14 13:59:36.304227,rapid_motion,high,Rapid motion detected: 27.1%,,,0.0,False,
2026-01-14 13:59:36.343401,rapid_motion,high,Rapid motion detected: 26.4%,,,0.0,False,
2026-01-14 13:59:36.401903,rapid_motion,high,Rapid motion detected: 25.8%,,,0.0,False,
2026-01-14 13:59:36.449580,rapid_motion,high,Rapid motion detected: 25.3%,,,0.0,False,
2026-01-14 13:59:36.492903,rapid_motion,high,Rapid motion detected: 24.4%,,,0.0,False,
2026-01-14 13:59:36.541801,rapid_motion,high,Rapid motion detected: 23.9%,,,0.0,False,
2026-01-14 13:59:36.583555,rapid_motion,high,Rapid motion detected: 22.8%,,,0.0,False,
2026-01-14 13:59:36.618946,rapid_motion,high,Rapid motion detected: 22.2%,,,0.0,False,
2026-01-14 13:59:36.667673,rapid_motion,high,Rapid motion detected: 22.3%,,,0.0,False,
2026-01-14 13:59:36.720990,rapid_motion,high,Rapid motion detected: 22.8%,,,0.0,False,
2026-01-14 13:59:36.770241,rapid_motion,high,Rapid motion detected: 22.5%,,,0.0,False,
2026-01-14 13:59:36.818927,rapid_motion,high,Rapid motion detected: 23.0%,,,0.0,False,
2026-01-14 13:59:36.867166,rapid_motion,high,Rapid motion detected: 22.8%,,,0.0,False,
2026-01-14 13:59:36.920246,rapid_motion,high,Rapid motion detected: 24.1%,,,0.0,False,
2026-01-14 13:59:36.959259,rapid_motion,high,Rapid motion detected: 23.9%,,,0.0,False,
2026-01-14 13:59:36.996336,rapid_motion,high,Rapid motion detected: 25.3%,,,0.0,False,
2026-01-14 13:59:37.057703,rapid_motion,high,Rapid motion detected: 35.4%,,,0.0,False,
2026-01-14 13:59:37.107195,rapid_motion,high,Rapid motion detected: 35.3%,,,0.0,False,
2026-01-14 13:59:37.145238,rapid_motion,high,Rapid motion detected: 35.2%,,,0.0,False,
2026-01-14 13:59:37.196411,rapid_motion,high,Rapid motion detected: 24.5%,,,0.0,False,
2026-01-14 13:59:37.244214,rapid_motion,high,Rapid motion detected: 25.4%,,,0.0,False,
2026-01-14 13:59:37.291311,rapid_motion,high,Rapid motion detected: 35.4%,,,0.0,False,
2026-01-14 13:59:37.328944,rapid_motion,high,Rapid motion detected: 28.5%,,,0.0,False,
2026-01-14 13:59:37.393282,rapid_motion,high,Rapid motion detected: 38.4%,,,0.0,False,
2026-01-14 13:59:37.440434,rapid_motion,high,Rapid motion detected: 38.0%,,,0.0,False,
2026-01-14 13:59:37.475138,rapid_motion,high,Rapid motion detected: 28.4%,,,0.0,False,
2026-01-14 13:59:37.529213,rapid_motion,high,Rapid motion detected: 28.1%,,,0.0,False,
2026-01-14 13:59:37.575970,rapid_motion,high,Rapid motion detected: 38.2%,,,0.0,False,
2026-01-14 13:59:37.622688,rapid_motion,high,Rapid motion detected: 37.9%,,,0.0,False,
2026-01-14 13:59:37.654850,rapid_motion,high,Rapid motion detected: 39.6%,,,0.0,False,
2026-01-14 13:59:37.711302,rapid_motion,high,Rapid motion detected: 39.2%,,,0.0,False,
2026-01-14 13:59:37.754386,rapid_motion,high,Rapid motion detected: 32.1%,,,0.0,False,
2026-01-14 13:59:37.817329,rapid_motion,high,Rapid motion detected: 32.8%,,,0.0,False,
2026-01-14 13:59:37.883896,rapid_motion,high,Rapid motion detected: 32.5%,,,0.0,False,
2026-01-14 13:59:37.951974,rapid_motion,high,Rapid motion detected: 34.3%,,,0.0,False,
2026-01-14 13:59:38.000486,rapid_motion,high,Rapid motion detected: 34.6%,,,0.0,False,
2026-01-14 13:59:38.053646,rapid_motion,high,Rapid motion detected: 34.2%,,,0.0,False,
2026-01-14 13:59:38.098593,rapid_motion,high,Rapid motion detected: 34.5%,,,0.0,False,
2026-01-14 13:59:38.148248,rapid_motion,high,Rapid motion detected: 34.1%,,,0.0,False,
2026-01-14 13:59:38.195445,rapid_motion,high,Rapid motion detected: 33.6%,,,0.0,False,
2026-01-14 13:59:38.255948,rapid_motion,high,Rapid motion detected: 32.6%,,,0.0,False,
2026-01-14 13:59:38.304529,rapid_motion,high,Rapid motion detected: 32.2%,,,0.0,False,
2026-01-14 13:59:38.351864,rapid_motion,high,Rapid motion detected: 29.7%,,,0.0,False,
2026-01-14 13:59:38.398664,rapid_motion,high,Rapid motion detected: 29.1%,,,0.0,False,
2026-01-14 13:59:38.452540,rapid_motion,high,Rapid motion detected: 27.9%,,,0.0,False,
2026-01-14 13:59:38.499886,rapid_motion,high,Rapid motion detected: 27.4%,,,0.0,False,
2026-01-14 13:59:38.553042,rapid_motion,high,Rapid motion detected: 24.4%,,,0.0,False,
2026-01-14 13:59:38.608167,rapid_motion,high,Rapid motion detected: 23.6%,,,0.0,False,
2026-01-14 13:59:38.652699,rapid_motion,high,Rapid motion detected: 23.4%,,,0.0,False,
2026-01-14 13:59:38.712802,rapid_motion,high,Rapid motion detected: 24.4%,,,0.0,False,
2026-01-14 13:59:38.781946,rapid_motion,high,Rapid motion detected: 24.2%,,,0.0,False,
2026-01-14 13:59:38.837992,rapid_motion,high,Rapid motion detected: 21.5%,,,0.0,False,
2026-01-14 13:59:38.879109,rapid_motion,high,Rapid motion detected: 24.9%,,,0.0,False,
2026-01-14 13:59:38.925259,rapid_motion,high,Rapid motion detected: 24.9%,,,0.0,False,
2026-01-14 13:59:38.979275,rapid_motion,high,Rapid motion detected: 28.8%,,,0.0,False,
2026-01-14 13:59:39.024736,rapid_motion,high,Rapid motion detected: 28.3%,,,0.0,False,
2026-01-14 13:59:39.074827,rapid_motion,high,Rapid motion detected: 21.4%,,,0.0,False,
2026-01-14 13:59:39.126618,rapid_motion,high,Rapid motion detected: 23.4%,,,0.0,False,
2026-01-14 13:59:39.184084,rapid_motion,high,Rapid motion detected: 23.1%,,,0.0,False,
2026-01-14 13:59:39.246187,rapid_motion,high,Rapid motion detected: 26.8%,,,0.0,False,
2026-01-14 13:59:39.293872,rapid_motion,high,Rapid motion detected: 26.7%,,,0.0,False,
2026-01-14 13:59:39.349684,rapid_motion,high,Rapid motion detected: 27.5%,,,0.0,False,
2026-01-14 13:59:39.399269,rapid_motion,high,Rapid motion detected: 31.9%,,,0.0,False,
