timestamp,alert_type,severity,description,zone_name,object_id,duration_seconds,resolved,resolved_at
2026-01-11 18:50:01.224858,rapid_motion,high,Rapid motion detected: 39.6%,,,0.0,False,
2026-01-11 18:50:01.253683,rapid_motion,high,Rapid motion detected: 35.7%,,,0.0,False,
2026-01-11 18:50:01.315155,rapid_motion,high,Rapid motion detected: 35.0%,,,0.0,False,
2026-01-11 18:50:01.360847,rapid_motion,high,Rapid motion detected: 34.3%,,,0.0,False,
2026-01-11 18:50:01.402937,rapid_motion,high,Rapid motion detected: 32.6%,,,0.0,False,
2026-01-11 18:50:01.439104,rapid_motion,high,Rapid motion detected: 31.9%,,,0.0,False,
2026-01-11 18:50:01.484326,rapid_motion,high,Rapid motion detected: 29.9%,,,0.0,False,
2026-01-11 18:50:01.532551,rapid_motion,high,Rapid motion detected: 29.2%,,,0.0,False,
2026-01-11 18:50:01.573496,rapid_motion,high,Rapid motion detected: 27.3%,,,0.0,False,
2026-01-11 18:50:01.603758,rapid_motion,high,Rapid motion detected: 26.3%,,,0.0,False,
2026-01-11 18:50:01.643900,rapid_motion,high,Rapid motion detected: 26.2%,,,0.0,False,
2026-01-11 18:50:01.702208,rapid_motion,high,Rapid motion detected: 25.4%,,,0.0,False,
2026-01-11 18:50:01.749511,rapid_motion,high,Rapid motion detected: 26.1%,,,0.0,False,
2026-01-11 18:50:01.785303,rapid_motion,high,Rapid motion detected: 23.8%,,,0.0,False,
2026-01-11 18:50:01.827684,rapid_motion,high,Rapid motion detected: 23.2%,,,0.0,False,
2026-01-11 18:50:01.888551,rapid_motion,high,Rapid motion detected: 21.5%,,,0.0,False,
2026-01-11 18:50:01.922888,rapid_motion,high,Rapid motion detected: 21.0%,,,0.0,False,
2026-01-11 18:50:01.983084,rapid_motion,high,Rapid motion detected: 20.4%,,,0.0,False,
2026-01-11 18:50:02.041847,rapid_motion,high,Rapid motion detected: 19.5%,,,0.0,False,
2026-01-11 18:50:02.075949,rapid_motion,high,Rapid motion detected: 22.3%,,,0.0,False,
2026-01-11 18:50:02.110203,rapid_motion,high,Rapid motion detected: 28.1%,,,0.0,False,
2026-01-11 18:50:02.144001,rapid_motion,high,Rapid motion detected: 28.1%,,,0.0,False,
2026-01-11 18:50:02.206494,rapid_motion,high,Rapid motion detected: 27.4%,,,0.0,False,
2026-01-11 18:50:02.269738,rapid_motion,high,Rapid motion detected: 26.9%,,,0.0,False,
2026-01-11 18:50:02.317007,rapid_motion,high,Rapid motion detected: 30.4%,,,0.0,False,
2026-01-11 18:50:02.362619,rapid_motion,high,Rapid motion detected: 30.2%,,,0.0,False,
2026-01-11 18:50:02.408428,rapid_motion,high,Rapid motion detected: 30.5%,,,0.0,False,
2026-01-11 18:50:02.460784,rapid_motion,high,Rapid motion detected: 30.0%,,,0.0,False,
2026-01-11 18:50:02.507574,rapid_motion,high,Rapid motion detected: 29.9%,,,0.0,False,
2026-01-11 18:50:02.558791,rapid_motion,high,Rapid motion detected: 29.7%,,,0.0,False,
2026-01-11 18:50:02.606345,rapid_motion,high,Rapid motion detected: 29.4%,,,0.0,False,
2026-01-11 18:50:02.651017,rapid_motion,high,Rapid motion detected: 30.0%,,,0.0,False,
2026-01-11 18:50:02.700791,rapid_motion,high,Rapid motion detected: 29.8%,,,0.0,False,
2026-01-11 18:50:02.767362,rapid_motion,high,Rapid motion detected: 28.6%,,,0.0,False,
2026-01-11 18:50:02.800498,rapid_motion,high,Rapid motion detected: 27.9%,,,0.0,False,
2026-01-11 18:50:02.858213,rapid_motion,high,Rapid motion detected: 27.7%,,,0.0,False,
2026-01-11 18:50:02.912996,rapid_motion,high,Rapid motion detected: 28.4%,,,0.0,False,
2026-01-11 18:50:02.975712,rapid_motion,high,Rapid motion detected: 28.4%,,,0.0,False,
2026-01-11 18:50:03.027828,rapid_motion,high,Rapid motion detected: 28.2%,,,0.0,False,
2026-01-11 18:50:03.082351,rapid_motion,high,Rapid motion detected: 28.4%,,,0.0,False,
2026-01-11 18:50:03.129551,rapid_motion,high,Rapid motion detected: 28.1%,,,0.0,False,
2026-01-11 18:50:03.194169,rapid_motion,high,Rapid motion detected: 29.9%,,,0.0,False,
2026-01-11 18:50:03.250795,rapid_motion,high,Rapid motion detected: 30.1%,,,0.0,False,
2026-01-11 18:50:03.295162,rapid_motion,high,Rapid motion detected: 29.8%,,,0.0,False,
2026-01-11 18:50:03.350347,rapid_motion,high,Rapid motion detected: 30.3%,,,0.0,False,
2026-01-11 18:50:03.392956,rapid_motion,high,Rapid motion detected: 29.9%,,,0.0,False,
2026-01-11 18:50:03.424926,rapid_motion,high,Rapid motion detected: 28.0%,,,0.0,False,
2026-01-11 18:50:03.465374,rapid_motion,high,Rapid motion detected: 27.7%,,,0.0,False,
2026-01-11 18:50:03.510007,rapid_motion,high,Rapid motion detected: 24.2%,,,0.0,False,
2026-01-11 18:50:03.574041,rapid_motion,high,Rapid motion detected: 23.8%,,,0.0,False,
2026-01-11 18:50:03.620245,rapid_motion,high,Rapid motion detected: 20.5%,,,0.0,False,
2026-01-11 18:50:03.672545,rapid_motion,high,Rapid motion detected: 21.6%,,,0.0,False,
2026-01-11 18:50:03.734445,rapid_motion,high,Rapid motion detected: 21.5%,,,0.0,False,
2026-01-11 18:50:03.793806,rapid_motion,high,Rapid motion detected: 35.3%,,,0.0,False,
2026-01-11 18:50:03.853470,rapid_motion,high,Rapid motion detected: 41.8%,,,0.0,False,
2026-01-11 18:50:03.883609,rapid_motion,high,Rapid motion detected: 41.7%,,,0.0,False,
2026-01-11 18:50:03.959692,rapid_motion,high,Rapid motion detected: 53.3%,,,0.0,False,
2026-01-11 18:50:04.011363,rapid_motion,high,Rapid motion detected: 53.2%,,,0.0,False,
2026-01-11 18:50:04.071071,rapid_motion,high,Rapid motion detected: 64.6%,,,0.0,False,
2026-01-11 18:50:04.152406,rapid_motion,high,Rapid motion detected: 59.7%,,,0.0,False,
2026-01-11 18:50:04.199957,rapid_motion,high,Rapid motion detected: 59.6%,,,0.0,False,
2026-01-11 18:50:04.246665,rapid_motion,high,Rapid motion detected: 59.5%,,,0.0,False,
2026-01-11 18:50:04.272005,rapid_motion,high,Rapid motion detected: 59.3%,,,0.0,False,
2026-01-11 18:50:04.316941,rapid_motion,high,Rapid motion detected: 59.2%,,,0.0,False,
2026-01-11 18:50:04.365937,rapid_motion,high,Rapid motion detected: 60.6%,,,0.0,False,
2026-01-11 18:50:04.450393,rapid_motion,high,Rapid motion detected: 44.1%,,,0.0,False,
2026-01-11 18:50:04.495145,rapid_motion,high,Rapid motion detected: 43.9%,,,0.0,False,
2026-01-11 18:50:04.536298,rapid_motion,high,Rapid motion detected: 26.8%,,,0.0,False,
2026-01-11 18:50:04.594522,rapid_motion,high,Rapid motion detected: 20.0%,,,0.0,False,
2026-01-11 18:50:04.657259,rapid_motion,high,Rapid motion detected: 18.9%,,,0.0,False,
2026-01-11 18:50:04.710295,rapid_motion,high,Rapid motion detected: 18.6%,,,0.0,False,
2026-01-11 18:50:04.758936,rapid_motion,high,Rapid motion detected: 17.7%,,,0.0,False,
2026-01-11 18:50:04.817527,rapid_motion,high,Rapid motion detected: 17.6%,,,0.0,False,
2026-01-11 18:50:04.877394,rapid_motion,high,Rapid motion detected: 17.3%,,,0.0,False,
2026-01-11 18:50:04.936001,rapid_motion,high,Rapid motion detected: 17.5%,,,0.0,False,
2026-01-11 18:50:04.985196,rapid_motion,high,Rapid motion detected: 17.4%,,,0.0,False,
2026-01-11 18:50:05.024385,rapid_motion,high,Rapid motion detected: 17.4%,,,0.0,False,
2026-01-11 18:50:05.076899,rapid_motion,high,Rapid motion detected: 18.0%,,,0.0,False,
2026-01-11 18:50:05.128800,rapid_motion,high,Rapid motion detected: 20.7%,,,0.0,False,
2026-01-11 18:50:05.176646,rapid_motion,high,Rapid motion detected: 25.8%,,,0.0,False,
2026-01-11 18:50:05.217277,rapid_motion,high,Rapid motion detected: 25.8%,,,0.0,False,
2026-01-11 18:50:05.275235,rapid_motion,high,Rapid motion detected: 27.3%,,,0.0,False,
2026-01-11 18:50:05.319403,rapid_motion,high,Rapid motion detected: 28.3%,,,0.0,False,
2026-01-11 18:50:05.397447,rapid_motion,high,Rapid motion detected: 30.0%,,,0.0,False,
2026-01-11 18:50:05.450333,rapid_motion,high,Rapid motion detected: 31.1%,,,0.0,False,
2026-01-11 18:50:05.487500,rapid_motion,high,Rapid motion detected: 31.1%,,,0.0,False,
2026-01-11 18:50:05.527807,rapid_motion,high,Rapid motion detected: 28.2%,,,0.0,False,
2026-01-11 18:50:05.572120,rapid_motion,high,Rapid motion detected: 28.2%,,,0.0,False,
2026-01-11 18:50:05.622297,rapid_motion,high,Rapid motion detected: 30.9%,,,0.0,False,
2026-01-11 18:50:05.665461,rapid_motion,high,Rapid motion detected: 30.9%,,,0.0,False,
2026-01-11 18:50:05.698360,rapid_motion,high,Rapid motion detected: 30.4%,,,0.0,False,
2026-01-11 18:50:05.734462,rapid_motion,high,Rapid motion detected: 26.8%,,,0.0,False,
2026-01-11 18:50:05.794766,rapid_motion,high,Rapid motion detected: 29.1%,,,0.0,False,
2026-01-11 18:50:05.857597,rapid_motion,high,Rapid motion detected: 28.3%,,,0.0,False,
2026-01-11 18:50:05.901305,rapid_motion,high,Rapid motion detected: 28.2%,,,0.0,False,
2026-01-11 18:50:05.935008,rapid_motion,high,Rapid motion detected: 27.3%,,,0.0,False,
2026-01-11 18:50:05.970219,rapid_motion,high,Rapid motion detected: 27.2%,,,0.0,False,
2026-01-11 18:50:06.007525,rapid_motion,high,Rapid motion detected: 26.3%,,,0.0,False,
2026-01-11 18:50:06.052273,rapid_motion,high,Rapid motion detected: 26.2%,,,0.0,False,
2026-01-11 18:50:06.096313,rapid_motion,high,Rapid motion detected: 25.4%,,,0.0,False,
2026-01-11 18:50:06.155207,rapid_motion,high,Rapid motion detected: 24.5%,,,0.0,False,
2026-01-11 18:50:06.199321,rapid_motion,high,Rapid motion detected: 24.4%,,,0.0,False,
2026-01-11 18:50:06.253510,rapid_motion,high,Rapid motion detected: 23.7%,,,0.0,False,
2026-01-11 18:50:06.308847,rapid_motion,high,Rapid motion detected: 23.5%,,,0.0,False,
2026-01-11 18:50:06.350974,rapid_motion,high,Rapid motion detected: 22.9%,,,0.0,False,
2026-01-11 18:50:06.390707,rapid_motion,high,Rapid motion detected: 23.0%,,,0.0,False,
2026-01-11 18:50:06.435154,rapid_motion,high,Rapid motion detected: 22.9%,,,0.0,False,
2026-01-11 18:50:06.480557,rapid_motion,high,Rapid motion detected: 22.8%,,,0.0,False,
2026-01-11 18:50:06.515261,rapid_motion,high,Rapid motion detected: 22.3%,,,0.0,False,
2026-01-11 18:50:06.559888,rapid_motion,high,Rapid motion detected: 19.8%,,,0.0,False,
2026-01-11 18:50:06.616043,rapid_motion,high,Rapid motion detected: 18.3%,,,0.0,False,
2026-01-11 18:50:06.654560,rapid_motion,high,Rapid motion detected: 18.1%,,,0.0,False,
2026-01-11 18:50:06.704737,rapid_motion,high,Rapid motion detected: 18.0%,,,0.0,False,
