timestamp,object_id,object_type,zone_name,confidence,x,y,width,height,motion_score
2026-01-14 13:58:37.713133,3,person,Table,0.03957,237,262,93,78,0.08512369791666667
2026-01-14 13:58:37.714320,3,person,Entrance,0.03957,237,262,93,78,0.08512369791666667
2026-01-14 13:58:37.757889,1,person,,0.03495,146,365,98,45,0.08477376302083334
2026-01-14 13:58:37.759174,1,person,Counter,0.03495,146,365,98,45,0.08477376302083334
2026-01-14 13:58:37.760743,2,person,,0.07513,271,328,132,79,0.08477376302083334
2026-01-14 13:58:37.761998,2,person,Counter,0.07513,271,328,132,79,0.08477376302083334
2026-01-14 13:58:37.762979,2,person,Table,0.07513,271,328,132,79,0.08477376302083334
2026-01-14 13:58:37.764389,3,person,,0.03957,237,262,93,78,0.08477376302083334
2026-01-14 13:58:37.765814,3,person,Counter,0.03957,237,262,93,78,0.08477376302083334
2026-01-14 13:58:37.766954,3,person,Table,0.03957,237,262,93,78,0.08477376302083334
2026-01-14 13:58:37.768075,3,person,Entrance,0.03957,237,262,93,78,0.08477376302083334
2026-01-14 13:58:37.812453,1,person,,0.02201,260,411,71,48,0.13423828125
2026-01-14 13:58:37.813279,1,person,Counter,0.02201,260,411,71,48,0.13423828125
2026-01-14 13:58:37.814394,2,person,,0.02421,358,407,52,69,0.13423828125
2026-01-14 13:58:37.815311,2,person,Counter,0.02421,358,407,52,69,0.13423828125
2026-01-14 13:58:37.816262,3,person,,0.09459,94,326,173,106,0.13423828125
2026-01-14 13:58:37.816956,3,person,Counter,0.09459,94,326,173,106,0.13423828125
2026-01-14 13:58:37.817911,3,person,Table,0.09459,94,326,173,106,0.13423828125
2026-01-14 13:58:37.818868,4,person,,0.19942,143,261,264,160,0.13423828125
2026-01-14 13:58:37.819802,4,person,Counter,0.19942,143,261,264,160,0.13423828125
2026-01-14 13:58:37.820762,4,person,Table,0.19942,143,261,264,160,0.13423828125
2026-01-14 13:58:37.821985,4,person,Entrance,0.19942,143,261,264,160,0.13423828125
2026-01-14 13:58:37.822919,5,person,,0.0222,311,252,91,52,0.13423828125
2026-01-14 13:58:37.824145,5,person,Table,0.0222,311,252,91,52,0.13423828125
2026-01-14 13:58:37.825381,6,person,,0.03529,305,187,78,76,0.13423828125
2026-01-14 13:58:37.826356,6,person,Table,0.03529,305,187,78,76,0.13423828125
2026-01-14 13:58:37.827238,7,person,,0.02877,263,186,64,74,0.13423828125
2026-01-14 13:58:37.828329,7,person,Table,0.02877,263,186,64,74,0.13423828125
2026-01-14 13:58:37.889306,1,person,,0.02731,247,442,71,38,0.15603515625
2026-01-14 13:58:37.890193,2,person,,0.03912,358,417,105,59,0.15603515625
2026-01-14 13:58:37.890796,2,person,Counter,0.03912,358,417,105,59,0.15603515625
2026-01-14 13:58:37.891923,3,person,,0.02168,115,403,77,45,0.15603515625
2026-01-14 13:58:37.892835,3,person,Counter,0.02168,115,403,77,45,0.15603515625
2026-01-14 13:58:37.893841,4,person,,0.02358,244,262,86,45,0.15603515625
2026-01-14 13:58:37.894776,4,person,Table,0.02358,244,262,86,45,0.15603515625
2026-01-14 13:58:37.895338,4,person,Entrance,0.02358,244,262,86,45,0.15603515625
2026-01-14 13:58:37.895748,5,person,,0.36117,74,252,337,180,0.15603515625
2026-01-14 13:58:37.896099,5,person,Counter,0.36117,74,252,337,180,0.15603515625
2026-01-14 13:58:37.897218,5,person,Table,0.36117,74,252,337,180,0.15603515625
2026-01-14 13:58:37.898032,5,person,Entrance,0.36117,74,252,337,180,0.15603515625
2026-01-14 13:58:37.898475,6,person,,0.02823,316,205,67,57,0.15603515625
2026-01-14 13:58:37.899178,6,person,Table,0.02823,316,205,67,57,0.15603515625
2026-01-14 13:58:37.899866,7,person,,0.05814,191,187,149,80,0.15603515625
2026-01-14 13:58:37.901752,7,person,Table,0.05814,191,187,149,80,0.15603515625
2026-01-14 13:58:37.902929,7,person,Entrance,0.05814,191,187,149,80,0.15603515625
2026-01-14 13:58:37.928540,1,person,,0.02765,247,440,71,40,0.15409830729166665
2026-01-14 13:58:37.929192,2,person,,0.03936,358,417,105,59,0.15409830729166665
2026-01-14 13:58:37.929626,2,person,Counter,0.03936,358,417,105,59,0.15409830729166665
2026-01-14 13:58:37.930317,3,person,,0.02209,115,403,77,45,0.15409830729166665
2026-01-14 13:58:37.931060,3,person,Counter,0.02209,115,403,77,45,0.15409830729166665
2026-01-14 13:58:37.931903,4,person,,0.02355,244,262,86,45,0.15409830729166665
2026-01-14 13:58:37.932484,4,person,Table,0.02355,244,262,86,45,0.15409830729166665
2026-01-14 13:58:37.932878,4,person,Entrance,0.02355,244,262,86,45,0.15409830729166665
2026-01-14 13:58:37.933161,5,person,,0.35747,76,252,335,180,0.15409830729166665
2026-01-14 13:58:37.933472,5,person,Counter,0.35747,76,252,335,180,0.15409830729166665
2026-01-14 13:58:37.933820,5,person,Table,0.35747,76,252,335,180,0.15409830729166665
2026-01-14 13:58:37.934343,5,person,Entrance,0.35747,76,252,335,180,0.15409830729166665
2026-01-14 13:58:37.934904,6,person,,0.02823,316,205,67,57,0.15409830729166665
2026-01-14 13:58:37.935470,6,person,Table,0.02823,316,205,67,57,0.15409830729166665
2026-01-14 13:58:37.935959,7,person,,0.05713,191,187,149,80,0.15409830729166665
2026-01-14 13:58:37.936663,7,person,Table,0.05713,191,187,149,80,0.15409830729166665
2026-01-14 13:58:37.937120,7,person,Entrance,0.05713,191,187,149,80,0.15409830729166665
2026-01-14 13:58:37.963573,1,person,,0.02668,247,440,71,40,0.14538248697916667
2026-01-14 13:58:37.965258,2,person,,0.02657,358,417,92,43,0.14538248697916667
2026-01-14 13:58:37.966013,2,person,Counter,0.02657,358,417,92,43,0.14538248697916667
2026-01-14 13:58:37.966845,3,person,,0.02146,115,403,77,44,0.14538248697916667
2026-01-14 13:58:37.967701,3,person,Counter,0.02146,115,403,77,44,0.14538248697916667
2026-01-14 13:58:37.968550,4,person,,0.32729,76,289,334,142,0.14538248697916667
2026-01-14 13:58:37.969507,4,person,Counter,0.32729,76,289,334,142,0.14538248697916667
2026-01-14 13:58:37.970362,4,person,Table,0.32729,76,289,334,142,0.14538248697916667
2026-01-14 13:58:37.970990,4,person,Entrance,0.32729,76,289,334,142,0.14538248697916667
2026-01-14 13:58:37.971597,5,person,,0.02213,252,262,78,45,0.14538248697916667
2026-01-14 13:58:37.972387,5,person,Table,0.02213,252,262,78,45,0.14538248697916667
2026-01-14 13:58:37.973162,6,person,,0.02522,328,214,53,48,0.14538248697916667
2026-01-14 13:58:37.973885,6,person,Table,0.02522,328,214,53,48,0.14538248697916667
2026-01-14 13:58:37.974666,7,person,,0.05528,191,187,149,80,0.14538248697916667
2026-01-14 13:58:37.975406,7,person,Table,0.05528,191,187,149,80,0.14538248697916667
2026-01-14 13:58:37.976036,7,person,Entrance,0.05528,191,187,149,80,0.14538248697916667
2026-01-14 13:58:38.001327,1,person,,0.02121,247,442,71,38,0.12509440104166666
2026-01-14 13:58:38.001939,2,person,,0.02099,350,401,46,64,0.12509440104166666
2026-01-14 13:58:38.002309,2,person,Counter,0.02099,350,401,46,64,0.12509440104166666
2026-01-14 13:58:38.002786,3,person,,0.08064,104,327,150,86,0.12509440104166666
2026-01-14 13:58:38.003136,3,person,Counter,0.08064,104,327,150,86,0.12509440104166666
2026-01-14 13:58:38.003431,3,person,Table,0.08064,104,327,150,86,0.12509440104166666
2026-01-14 13:58:38.003719,4,person,,0.0329,133,281,102,43,0.12509440104166666
2026-01-14 13:58:38.004023,4,person,Table,0.0329,133,281,102,43,0.12509440104166666
2026-01-14 13:58:38.004277,4,person,Entrance,0.0329,133,281,102,43,0.12509440104166666
2026-01-14 13:58:38.004505,5,person,,0.21896,218,210,185,208,0.12509440104166666
2026-01-14 13:58:38.004858,5,person,Counter,0.21896,218,210,185,208,0.12509440104166666
2026-01-14 13:58:38.005192,5,person,Table,0.21896,218,210,185,208,0.12509440104166666
2026-01-14 13:58:38.005446,5,person,Entrance,0.21896,218,210,185,208,0.12509440104166666
2026-01-14 13:58:38.005614,6,person,,0.03599,216,183,73,82,0.12509440104166666
2026-01-14 13:58:38.005883,6,person,Table,0.03599,216,183,73,82,0.12509440104166666
2026-01-14 13:58:38.006270,6,person,Entrance,0.03599,216,183,73,82,0.12509440104166666
2026-01-14 13:59:17.660861,1,person,,0.02747,377,77,58,63,0.7898697916666667
2026-01-14 13:59:17.698156,1,person,,0.02747,377,77,58,63,0.7898697916666667
2026-01-14 13:59:17.730615,1,person,,0.02747,377,77,58,63,0.7898697916666667
2026-01-14 13:59:18.597319,1,person,,0.02615,73,438,101,42,0.0577685546875
2026-01-14 13:59:18.598212,2,person,,0.03419,0,404,103,76,0.0577685546875
2026-01-14 13:59:18.598949,3,person,,0.17242,468,357,172,123,0.0577685546875
2026-01-14 13:59:18.599543,3,person,Counter,0.17242,468,357,172,123,0.0577685546875
2026-01-14 13:59:18.631367,1,person,,0.02615,73,438,101,42,0.0577685546875
2026-01-14 13:59:18.632528,2,person,,0.03419,0,404,103,76,0.0577685546875
2026-01-14 13:59:18.633534,3,person,,0.17242,468,357,172,123,0.0577685546875
2026-01-14 13:59:18.634269,3,person,Counter,0.17242,468,357,172,123,0.0577685546875
2026-01-14 13:59:18.668102,1,person,,0.02615,73,438,101,42,0.0577685546875
2026-01-14 13:59:18.668999,2,person,,0.03419,0,404,103,76,0.0577685546875
2026-01-14 13:59:18.669839,3,person,,0.17242,468,357,172,123,0.0577685546875
2026-01-14 13:59:18.670349,3,person,Counter,0.17242,468,357,172,123,0.0577685546875
2026-01-14 13:59:18.717355,1,person,,0.18733,469,364,171,116,0.040174153645833335
2026-01-14 13:59:18.718046,1,person,Counter,0.18733,469,364,171,116,0.040174153645833335
2026-01-14 13:59:18.750107,1,person,,0.18733,469,364,171,116,0.040174153645833335
2026-01-14 13:59:18.752253,1,person,Counter,0.18733,469,364,171,116,0.040174153645833335
2026-01-14 13:59:18.797479,1,person,,0.18733,469,364,171,116,0.040174153645833335
2026-01-14 13:59:18.798203,1,person,Counter,0.18733,469,364,171,116,0.040174153645833335
2026-01-14 13:59:18.836180,1,person,,0.04623,0,420,119,60,0.07104329427083333
2026-01-14 13:59:18.837243,2,person,,0.30436,387,310,253,170,0.07104329427083333
2026-01-14 13:59:18.837953,2,person,Counter,0.30436,387,310,253,170,0.07104329427083333
2026-01-14 13:59:18.838574,2,person,Table,0.30436,387,310,253,170,0.07104329427083333
2026-01-14 13:59:18.871086,1,person,,0.04623,0,420,119,60,0.07104329427083333
2026-01-14 13:59:18.872061,2,person,,0.30436,387,310,253,170,0.07104329427083333
2026-01-14 13:59:18.872623,2,person,Counter,0.30436,387,310,253,170,0.07104329427083333
2026-01-14 13:59:18.873090,2,person,Table,0.30436,387,310,253,170,0.07104329427083333
2026-01-14 13:59:18.903534,1,person,,0.03363,0,202,104,51,0.841376953125
2026-01-14 13:59:18.904575,1,person,Entrance,0.03363,0,202,104,51,0.841376953125
2026-01-14 13:59:18.905082,2,person,,0.14114,68,118,174,99,0.841376953125
2026-01-14 13:59:18.905672,2,person,Table,0.14114,68,118,174,99,0.841376953125
2026-01-14 13:59:18.906120,2,person,Entrance,0.14114,68,118,174,99,0.841376953125
2026-01-14 13:59:18.906450,3,person,,0.02209,102,46,58,49,0.841376953125
2026-01-14 13:59:24.493503,1,person,,0.02773,484,432,92,44,0.7521956380208333
2026-01-14 13:59:24.494493,2,person,,0.06381,330,409,114,71,0.7521956380208333
2026-01-14 13:59:24.495303,2,person,Counter,0.06381,330,409,114,71,0.7521956380208333
2026-01-14 13:59:24.533929,1,person,,0.02773,484,432,92,44,0.7521956380208333
2026-01-14 13:59:24.535052,2,person,,0.06381,330,409,114,71,0.7521956380208333
2026-01-14 13:59:24.535732,2,person,Counter,0.06381,330,409,114,71,0.7521956380208333
2026-01-14 13:59:24.568990,1,person,,0.02773,484,432,92,44,0.7521956380208333
2026-01-14 13:59:24.569658,2,person,,0.06381,330,409,114,71,0.7521956380208333
2026-01-14 13:59:24.570720,2,person,Counter,0.06381,330,409,114,71,0.7521956380208333
2026-01-14 13:59:24.621817,1,person,,0.05711,342,395,105,85,0.7378076171875
2026-01-14 13:59:24.622568,1,person,Counter,0.05711,342,395,105,85,0.7378076171875
2026-01-14 13:59:24.653416,1,person,,0.05711,342,395,105,85,0.7378076171875
2026-01-14 13:59:24.654194,1,person,Counter,0.05711,342,395,105,85,0.7378076171875
2026-01-14 13:59:24.696678,1,person,,0.05711,342,395,105,85,0.7378076171875
2026-01-14 13:59:24.697320,1,person,Counter,0.05711,342,395,105,85,0.7378076171875
2026-01-14 13:59:24.743257,1,person,,0.03404,363,403,93,53,0.7291341145833333
2026-01-14 13:59:24.744093,1,person,Counter,0.03404,363,403,93,53,0.7291341145833333
2026-01-14 13:59:24.799858,1,person,,0.02047,519,377,107,37,0.5842317708333333
2026-01-14 13:59:24.800782,1,person,Counter,0.02047,519,377,107,37,0.5842317708333333
2026-01-14 13:59:24.801727,2,person,,0.0332,569,328,71,49,0.5842317708333333
2026-01-14 13:59:24.802710,3,person,,0.02082,421,323,111,37,0.5842317708333333
2026-01-14 13:59:24.803278,3,person,Counter,0.02082,421,323,111,37,0.5842317708333333
2026-01-14 13:59:24.804016,3,person,Table,0.02082,421,323,111,37,0.5842317708333333
2026-01-14 13:59:24.804728,4,person,,0.03276,325,314,80,67,0.5842317708333333
2026-01-14 13:59:24.805591,4,person,Counter,0.03276,325,314,80,67,0.5842317708333333
2026-01-14 13:59:24.806378,4,person,Table,0.03276,325,314,80,67,0.5842317708333333
2026-01-14 13:59:24.851382,1,person,,0.02047,519,377,107,37,0.5842317708333333
2026-01-14 13:59:24.852001,1,person,Counter,0.02047,519,377,107,37,0.5842317708333333
2026-01-14 13:59:24.852595,2,person,,0.0332,569,328,71,49,0.5842317708333333
2026-01-14 13:59:24.853220,3,person,,0.02082,421,323,111,37,0.5842317708333333
2026-01-14 13:59:24.853939,3,person,Counter,0.02082,421,323,111,37,0.5842317708333333
2026-01-14 13:59:24.854648,3,person,Table,0.02082,421,323,111,37,0.5842317708333333
2026-01-14 13:59:24.855307,4,person,,0.03276,325,314,80,67,0.5842317708333333
2026-01-14 13:59:24.855812,4,person,Counter,0.03276,325,314,80,67,0.5842317708333333
2026-01-14 13:59:24.856257,4,person,Table,0.03276,325,314,80,67,0.5842317708333333
2026-01-14 13:59:24.900327,1,person,,0.03403,405,222,122,57,0.2612027994791667
2026-01-14 13:59:24.901069,1,person,Table,0.03403,405,222,122,57,0.2612027994791667
2026-01-14 13:59:24.901621,2,person,,0.03914,504,185,116,71,0.2612027994791667
2026-01-14 13:59:24.902370,3,person,,0.0392,561,167,79,78,0.2612027994791667
2026-01-14 13:59:24.903103,4,person,,0.03008,200,131,78,68,0.2612027994791667
2026-01-14 13:59:24.903640,4,person,Table,0.03008,200,131,78,68,0.2612027994791667
2026-01-14 13:59:24.904063,4,person,Entrance,0.03008,200,131,78,68,0.2612027994791667
2026-01-14 13:59:24.904402,5,person,,0.08866,260,123,128,100,0.2612027994791667
2026-01-14 13:59:24.904871,5,person,Table,0.08866,260,123,128,100,0.2612027994791667
2026-01-14 13:59:24.935708,1,person,,0.03403,405,222,122,57,0.260908203125
2026-01-14 13:59:24.936736,1,person,Table,0.03403,405,222,122,57,0.260908203125
2026-01-14 13:59:24.937368,2,person,,0.03914,504,185,116,71,0.260908203125
2026-01-14 13:59:24.938122,3,person,,0.0392,561,167,79,78,0.260908203125
2026-01-14 13:59:24.938844,4,person,,0.03008,200,131,78,68,0.260908203125
2026-01-14 13:59:24.939379,4,person,Table,0.03008,200,131,78,68,0.260908203125
2026-01-14 13:59:24.939826,4,person,Entrance,0.03008,200,131,78,68,0.260908203125
2026-01-14 13:59:24.940231,5,person,,0.08866,260,123,128,100,0.260908203125
2026-01-14 13:59:24.940844,5,person,Table,0.08866,260,123,128,100,0.260908203125
2026-01-14 13:59:24.981589,1,person,,0.03399,405,222,122,57,0.26090169270833335
2026-01-14 13:59:24.982552,1,person,Table,0.03399,405,222,122,57,0.26090169270833335
2026-01-14 13:59:24.983694,2,person,,0.03914,504,185,116,71,0.26090169270833335
2026-01-14 13:59:24.984831,3,person,,0.0392,561,167,79,78,0.26090169270833335
2026-01-14 13:59:24.985755,4,person,,0.03008,200,131,78,68,0.26090169270833335
2026-01-14 13:59:24.986400,4,person,Table,0.03008,200,131,78,68,0.26090169270833335
2026-01-14 13:59:24.986915,4,person,Entrance,0.03008,200,131,78,68,0.26090169270833335
2026-01-14 13:59:24.987287,5,person,,0.08866,260,123,128,100,0.26090169270833335
2026-01-14 13:59:24.987778,5,person,Table,0.08866,260,123,128,100,0.26090169270833335
2026-01-14 13:59:30.330309,1,person,,0.02699,553,435,87,45,0.005862630208333333
2026-01-14 13:59:30.366223,1,person,,0.02699,553,435,87,45,0.005862630208333333
2026-01-14 13:59:30.409118,1,person,,0.02699,553,435,87,45,0.005862630208333333
2026-01-14 13:59:33.334251,1,person,,0.03905,594,211,46,107,0.8611979166666667
2026-01-14 13:59:33.335190,2,person,,0.02027,512,147,54,96,0.8611979166666667
2026-01-14 13:59:33.369859,1,person,,0.03769,594,212,46,106,0.8562825520833334
2026-01-14 13:59:33.401814,1,person,,0.03261,594,209,46,109,0.8346793619791667
2026-01-14 13:59:33.402967,2,person,,0.02108,591,62,49,34,0.8346793619791667
2026-01-14 13:59:33.439497,1,person,,0.02069,591,63,49,33,0.8281819661458333
2026-01-14 13:59:33.469936,1,person,,0.02075,590,63,50,35,0.8232161458333334
2026-01-14 13:59:33.531753,1,person,,0.02163,588,0,46,41,0.8063427734375
2026-01-14 13:59:33.564269,1,person,,0.05794,489,66,151,82,0.7984016927083334
2026-01-14 13:59:33.595446,1,person,,0.05739,483,69,152,81,0.7909212239583333
2026-01-14 13:59:33.628954,1,person,,0.05331,487,71,147,79,0.7830810546875
2026-01-14 13:59:33.664804,1,person,,0.03248,503,94,97,54,0.7721110026041667
2026-01-14 13:59:33.696091,1,person,,0.02773,527,94,73,54,0.7645296223958333
2026-01-14 13:59:33.731170,1,person,,0.02977,527,89,76,70,0.7561181640625
2026-01-14 13:59:33.761084,1,person,,0.02797,529,89,75,70,0.748994140625
2026-01-14 13:59:33.792676,1,person,,0.03825,529,59,82,142,0.7517659505208333
2026-01-14 13:59:33.832452,1,person,,0.03341,549,59,62,142,0.7200764973958333
2026-01-14 13:59:33.895450,1,person,,0.2471,412,210,165,160,0.7080305989583333
2026-01-14 13:59:33.896258,1,person,Counter,0.2471,412,210,165,160,0.7080305989583333
2026-01-14 13:59:33.896895,1,person,Table,0.2471,412,210,165,160,0.7080305989583333
2026-01-14 13:59:33.939608,1,person,,0.0295,462,418,48,62,0.7026139322916667
2026-01-14 13:59:33.939914,1,person,Counter,0.0295,462,418,48,62,0.7026139322916667
2026-01-14 13:59:33.940239,2,person,,0.2458,413,207,163,162,0.7026139322916667
2026-01-14 13:59:33.940508,2,person,Counter,0.2458,413,207,163,162,0.7026139322916667
2026-01-14 13:59:33.940759,2,person,Table,0.2458,413,207,163,162,0.7026139322916667
2026-01-14 13:59:33.941022,3,person,,0.02141,518,109,44,128,0.7026139322916667
2026-01-14 13:59:33.975862,1,person,,0.02896,462,418,48,62,0.6942545572916666
2026-01-14 13:59:33.976448,1,person,Counter,0.02896,462,418,48,62,0.6942545572916666
2026-01-14 13:59:33.977542,2,person,,0.23803,413,207,161,160,0.6942545572916666
2026-01-14 13:59:33.978237,2,person,Counter,0.23803,413,207,161,160,0.6942545572916666
2026-01-14 13:59:33.979303,2,person,Table,0.23803,413,207,161,160,0.6942545572916666
2026-01-14 13:59:33.980161,3,person,,0.02087,518,109,44,128,0.6942545572916666
2026-01-14 13:59:34.014411,1,person,,0.02749,463,418,47,62,0.6826888020833334
2026-01-14 13:59:34.015171,1,person,Counter,0.02749,463,418,47,62,0.6826888020833334
2026-01-14 13:59:34.016138,2,person,,0.21849,415,211,158,155,0.6826888020833334
2026-01-14 13:59:34.017208,2,person,Counter,0.21849,415,211,158,155,0.6826888020833334
2026-01-14 13:59:34.018048,2,person,Table,0.21849,415,211,158,155,0.6826888020833334
2026-01-14 13:59:34.050305,1,person,,0.20687,415,212,157,152,0.6721565755208333
2026-01-14 13:59:34.051105,1,person,Counter,0.20687,415,212,157,152,0.6721565755208333
2026-01-14 13:59:34.051806,1,person,Table,0.20687,415,212,157,152,0.6721565755208333
2026-01-14 13:59:34.087034,1,person,,0.02722,464,425,48,55,0.6442057291666666
2026-01-14 13:59:34.087779,1,person,Counter,0.02722,464,425,48,55,0.6442057291666666
2026-01-14 13:59:34.088621,2,person,,0.02828,433,373,56,45,0.6442057291666666
2026-01-14 13:59:34.089278,2,person,Counter,0.02828,433,373,56,45,0.6442057291666666
2026-01-14 13:59:34.090006,3,person,,0.18128,420,216,151,147,0.6442057291666666
2026-01-14 13:59:34.091216,3,person,Counter,0.18128,420,216,151,147,0.6442057291666666
2026-01-14 13:59:34.092498,3,person,Table,0.18128,420,216,151,147,0.6442057291666666
2026-01-14 13:59:34.093430,4,person,,0.03603,480,84,83,153,0.6442057291666666
2026-01-14 13:59:34.132128,1,person,,0.0274,433,373,54,45,0.6318098958333334
2026-01-14 13:59:34.132790,1,person,Counter,0.0274,433,373,54,45,0.6318098958333334
2026-01-14 13:59:34.133493,2,person,,0.15302,420,236,149,95,0.6318098958333334
2026-01-14 13:59:34.133999,2,person,Counter,0.15302,420,236,149,95,0.6318098958333334
2026-01-14 13:59:34.134544,2,person,Table,0.15302,420,236,149,95,0.6318098958333334
2026-01-14 13:59:34.135030,3,person,,0.03429,480,85,83,152,0.6318098958333334
2026-01-14 13:59:34.163582,1,person,,0.0271,466,425,47,55,0.621494140625
2026-01-14 13:59:34.164285,1,person,Counter,0.0271,466,425,47,55,0.621494140625
